benchmark,problem_id,method,model,predicted_answer,ground_truth,correct,tokens_used,latency_s,steps_total,steps_verified,steps_disagreed,steps_recovered,error
gsm8k,gsm8k_0043,cgcot_noregen,gpt-4o-mini,30,30,True,988,3.376,2,2,0,0,
gsm8k,gsm8k_0044,cgcot_noregen,gpt-4o-mini,176,192,False,2057,7.687,5,5,0,0,
gsm8k,gsm8k_0045,cgcot_noregen,gpt-4o-mini,276,276,True,1709,6.654,4,4,1,0,
gsm8k,gsm8k_0046,cgcot_noregen,gpt-4o-mini,32,32,True,2526,10.337,6,6,0,0,
gsm8k,gsm8k_0047,cgcot_noregen,gpt-4o-mini,25.0,25,True,2431,8.637,6,6,0,0,
gsm8k,gsm8k_0048,cgcot_noregen,gpt-4o-mini,10.0,10,True,1042,3.304,2,2,0,0,
gsm8k,gsm8k_0049,cgcot_noregen,gpt-4o-mini,84,84,True,8660,70.695,4,4,1,0,
gsm8k,gsm8k_0050,cgcot_noregen,gpt-4o-mini,147,147,True,1676,6.35,4,4,0,0,
gsm8k,gsm8k_0051,cgcot_noregen,gpt-4o-mini,25,25,True,1603,6.144,3,3,0,0,
gsm8k,gsm8k_0052,cgcot_noregen,gpt-4o-mini,1800,1800,True,1422,5.481,3,3,2,0,
gsm8k,gsm8k_0053,cgcot_noregen,gpt-4o-mini,20,20,True,1917,7.429,4,4,1,0,
gsm8k,gsm8k_0054,cgcot_noregen,gpt-4o-mini,140,140,True,996,3.25,2,2,0,0,
gsm8k,gsm8k_0055,cgcot_noregen,gpt-4o-mini,36,36,True,1525,5.345,3,3,2,0,
gsm8k,gsm8k_0056,cgcot_noregen,gpt-4o-mini,1.0,1,True,2385,9.195,6,6,0,0,
gsm8k,gsm8k_0057,cgcot_noregen,gpt-4o-mini,1,1,True,1750,6.161,4,4,1,0,
gsm8k,gsm8k_0058,cgcot_noregen,gpt-4o-mini,50,50,True,1942,8.135,4,4,1,0,
gsm8k,gsm8k_0059,cgcot_noregen,gpt-4o-mini,860,860,True,1494,5.766,3,3,0,0,
folio,folio_0070,self_consistency,gpt-4o-mini,True,False,False,2493,18.103,0,0,0,0,
folio,folio_0071,self_consistency,gpt-4o-mini,True,True,True,2022,9.933,0,0,0,0,
folio,folio_0072,self_consistency,gpt-4o-mini,True,True,True,1311,8.212,0,0,0,0,
folio,folio_0073,self_consistency,gpt-4o-mini,True,True,True,1342,8.133,0,0,0,0,
folio,folio_0074,self_consistency,gpt-4o-mini,True,True,True,1099,6.002,0,0,0,0,
folio,folio_0075,self_consistency,gpt-4o-mini,True,True,True,1784,14.535,0,0,0,0,
folio,folio_0076,self_consistency,gpt-4o-mini,True,False,False,2747,15.892,0,0,0,0,
folio,folio_0077,self_consistency,gpt-4o-mini,True,True,True,1816,11.857,0,0,0,0,
folio,folio_0078,self_consistency,gpt-4o-mini,True,True,True,1422,8.295,0,0,0,0,
folio,folio_0079,self_consistency,gpt-4o-mini,True,True,True,2172,14.745,0,0,0,0,
gsm8k,gsm8k_0060,cgcot_noregen,gpt-4o-mini,60,60,True,1504,5.859,3,3,0,0,
gsm8k,gsm8k_0061,cgcot_noregen,gpt-4o-mini,23,23,True,2672,9.668,6,6,2,0,
gsm8k,gsm8k_0062,cgcot_noregen,gpt-4o-mini,350.0,350,True,1692,7.015,4,4,0,0,
gsm8k,gsm8k_0063,cgcot_noregen,gpt-4o-mini,100,100,True,2507,9.714,6,6,2,0,
gsm8k,gsm8k_0064,cgcot_noregen,gpt-4o-mini,133.0,133,True,923,3.096,2,2,0,0,
gsm8k,gsm8k_0065,cgcot_noregen,gpt-4o-mini,112,112,True,2155,8.566,5,5,0,0,
gsm8k,gsm8k_0066,cgcot_noregen,gpt-4o-mini,7,13,False,1064,4.378,3,2,0,0,
gsm8k,gsm8k_0067,cgcot_noregen,gpt-4o-mini,130,130,True,4265,26.375,5,5,1,0,
gsm8k,gsm8k_0068,cgcot_noregen,gpt-4o-mini,2125,2125,True,1406,5.622,3,3,0,0,
gsm8k,gsm8k_0069,cgcot_noregen,gpt-4o-mini,7,7,True,1707,6.063,5,4,0,0,
folio,folio_0080,self_consistency,gpt-4o-mini,True,Unknown,False,1155,7.476,0,0,0,0,
folio,folio_0081,self_consistency,gpt-4o-mini,False,False,True,1865,11.878,0,0,0,0,
folio,folio_0082,self_consistency,gpt-4o-mini,True,Unknown,False,1172,8.303,0,0,0,0,
folio,folio_0083,self_consistency,gpt-4o-mini,False,False,True,1436,8.239,0,0,0,0,
folio,folio_0084,self_consistency,gpt-4o-mini,True,Unknown,False,1830,12.452,0,0,0,0,
folio,folio_0085,self_consistency,gpt-4o-mini,True,Unknown,False,1245,8.558,0,0,0,0,
folio,folio_0086,self_consistency,gpt-4o-mini,True,True,True,1959,12.521,0,0,0,0,
folio,folio_0087,self_consistency,gpt-4o-mini,True,False,False,2121,13.816,0,0,0,0,
folio,folio_0088,self_consistency,gpt-4o-mini,True,Unknown,False,1428,9.466,0,0,0,0,
folio,folio_0089,self_consistency,gpt-4o-mini,True,Unknown,False,1407,7.459,0,0,0,0,
gsm8k,gsm8k_0070,cgcot_noregen,gpt-4o-mini,120,120,True,1451,5.488,4,3,0,0,
gsm8k,gsm8k_0071,cgcot_noregen,gpt-4o-mini,8,8,True,1572,5.925,6,3,0,0,
gsm8k,gsm8k_0072,cgcot_noregen,gpt-4o-mini,144,144,True,3034,12.224,7,7,3,0,
gsm8k,gsm8k_0073,cgcot_noregen,gpt-4o-mini,6,6,True,1072,4.126,3,2,0,0,
gsm8k,gsm8k_0074,cgcot_noregen,gpt-4o-mini,450,450,True,1021,3.865,3,2,0,0,
gsm8k,gsm8k_0075,cgcot_noregen,gpt-4o-mini,4400,4400,True,3099,13.959,8,8,1,0,
gsm8k,gsm8k_0076,cgcot_noregen,gpt-4o-mini,900.0,450,False,1844,7.604,4,4,1,0,
gsm8k,gsm8k_0077,cgcot_noregen,gpt-4o-mini,64,64,True,2306,8.645,5,5,2,0,
gsm8k,gsm8k_0078,cgcot_noregen,gpt-4o-mini,27,27,True,1720,6.03,4,4,0,0,
gsm8k,gsm8k_0079,cgcot_noregen,gpt-4o-mini,112,112,True,1362,5.009,3,3,0,0,
gsm8k,gsm8k_0080,cgcot_noregen,gpt-4o-mini,32,32,True,1023,704.245,2,2,0,0,
gsm8k,gsm8k_0081,cgcot_noregen,gpt-4o-mini,6,6,True,1533,7.377,3,3,2,0,
gsm8k,gsm8k_0082,cgcot_noregen,gpt-4o-mini,4,4,True,1070,4.81,2,2,0,0,
gsm8k,gsm8k_0083,cgcot_noregen,gpt-4o-mini,79.0,79,True,1367,5.632,3,3,0,0,
gsm8k,gsm8k_0084,cgcot_noregen,gpt-4o-mini,35,35,True,1386,5.223,4,3,0,0,
gsm8k,gsm8k_0085,cgcot_noregen,gpt-4o-mini,100,100,True,1293,5.328,3,3,1,0,
gsm8k,gsm8k_0086,cgcot_noregen,gpt-4o-mini,40,40,True,1614,7.366,4,4,1,0,
gsm8k,gsm8k_0087,cgcot_noregen,gpt-4o-mini,30,30,True,1427,7.555,4,3,0,0,
gsm8k,gsm8k_0088,cgcot_noregen,gpt-4o-mini,170,170,True,2438,9.448,6,6,4,0,
gsm8k,gsm8k_0089,cgcot_noregen,gpt-4o-mini,29,29,True,1387,5.04,3,3,1,0,
gsm8k,gsm8k_0090,cgcot_noregen,gpt-4o-mini,5,5,True,1057,3.591,2,2,0,0,
gsm8k,gsm8k_0091,cgcot_noregen,gpt-4o-mini,12,12,True,2287,9.036,6,5,1,0,
gsm8k,gsm8k_0092,cgcot_noregen,gpt-4o-mini,310,310,True,2582,11.211,8,6,0,0,
gsm8k,gsm8k_0093,cgcot_noregen,gpt-4o-mini,230,230,True,1718,6.13,4,4,1,0,
gsm8k,gsm8k_0094,cgcot_noregen,gpt-4o-mini,650,650,True,1382,5.137,3,3,0,0,
gsm8k,gsm8k_0095,cgcot_noregen,gpt-4o-mini,75,75,True,1767,6.673,5,4,0,0,
gsm8k,gsm8k_0096,cgcot_noregen,gpt-4o-mini,7.0,7,True,2095,8.587,5,5,0,0,
gsm8k,gsm8k_0097,cgcot_noregen,gpt-4o-mini,1600,1600,True,1890,8.086,5,3,1,0,
gsm8k,gsm8k_0098,cgcot_noregen,gpt-4o-mini,90,90,True,2267,10.625,5,5,3,0,
gsm8k,gsm8k_0099,cgcot_noregen,gpt-4o-mini,18,18,True,1077,4.331,2,2,0,0,
gsm8k,gsm8k_0000,code_override,gpt-4o-mini,2180,2280,False,1453,5.715,5,3,0,0,
gsm8k,gsm8k_0001,code_override,gpt-4o-mini,10,1,False,1971,8.768,4,4,2,2,
gsm8k,gsm8k_0002,code_override,gpt-4o-mini,3,5,False,1496,5.065,3,3,2,2,
gsm8k,gsm8k_0003,code_override,gpt-4o-mini,12,12,True,1869,7.843,4,4,0,0,
gsm8k,gsm8k_0004,code_override,gpt-4o-mini,273,273,True,1386,5.299,3,3,0,0,
gsm8k,gsm8k_0005,code_override,gpt-4o-mini,45,45,True,1610,5.963,4,3,1,1,
gsm8k,gsm8k_0006,code_override,gpt-4o-mini,21,21,True,1008,3.418,2,2,0,0,
gsm8k,gsm8k_0007,code_override,gpt-4o-mini,5.00,145,False,1857,6.993,4,4,1,1,
gsm8k,gsm8k_0008,code_override,gpt-4o-mini,60,60,True,1023,3.739,2,2,0,0,
gsm8k,gsm8k_0009,code_override,gpt-4o-mini,122,122,True,1472,5.258,4,3,0,0,
gsm8k,gsm8k_0010,code_override,gpt-4o-mini,29,29,True,2085,6.947,4,4,2,2,
gsm8k,gsm8k_0011,code_override,gpt-4o-mini,80,80,True,1382,5.067,3,3,0,0,
gsm8k,gsm8k_0012,code_override,gpt-4o-mini,36,36,True,1870,8.779,5,4,1,1,
gsm8k,gsm8k_0013,code_override,gpt-4o-mini,1430,1430,True,1330,4.892,3,3,0,0,
gsm8k,gsm8k_0014,code_override,gpt-4o-mini,0.5,5,False,1156,4.45,2,2,2,2,
gsm8k,gsm8k_0015,code_override,gpt-4o-mini,5,5,True,1276,6.617,3,3,0,0,
gsm8k,gsm8k_0016,code_override,gpt-4o-mini,5,5,True,1036,3.638,2,2,0,0,
gsm8k,gsm8k_0017,code_override,gpt-4o-mini,66,66,True,1271,4.347,3,3,0,0,
gsm8k,gsm8k_0018,code_override,gpt-4o-mini,15,15,True,1200,4.983,3,2,1,1,
gsm8k,gsm8k_0019,code_override,gpt-4o-mini,40,40,True,1623,6.156,5,3,1,1,
gsm8k,gsm8k_0020,code_override,gpt-4o-mini,93,93,True,962,3.688,2,2,0,0,
gsm8k,gsm8k_0021,code_override,gpt-4o-mini,2000,2000,True,1914,7.5,4,4,0,0,
gsm8k,gsm8k_0022,code_override,gpt-4o-mini,1520,1520,True,1722,7.054,4,4,0,0,
gsm8k,gsm8k_0023,code_override,gpt-4o-mini,11050,11050,True,1389,5.208,3,3,0,0,
gsm8k,gsm8k_0024,code_override,gpt-4o-mini,90.0,90,True,1907,7.293,4,4,0,0,
gsm8k,gsm8k_0025,code_override,gpt-4o-mini,40000.0,40000,True,1366,4.922,3,3,0,0,
gsm8k,gsm8k_0026,code_override,gpt-4o-mini,21,21,True,1050,3.882,2,2,0,0,
gsm8k,gsm8k_0027,code_override,gpt-4o-mini,21,18,False,3472,13.571,7,7,5,5,
gsm8k,gsm8k_0028,code_override,gpt-4o-mini,14,14,True,1747,6.832,5,3,1,1,
gsm8k,gsm8k_0029,code_override,gpt-4o-mini,23,23,True,1771,7.349,5,4,0,0,
gsm8k,gsm8k_0030,code_override,gpt-4o-mini,145,145,True,2480,9.268,5,5,1,1,
gsm8k,gsm8k_0031,code_override,gpt-4o-mini,123,123,True,1469,5.465,4,3,0,0,
gsm8k,gsm8k_0032,code_override,gpt-4o-mini,98,98,True,1493,5.296,3,3,1,1,
gsm8k,gsm8k_0033,code_override,gpt-4o-mini,7.00,7,True,2330,8.988,5,5,1,1,
gsm8k,gsm8k_0034,code_override,gpt-4o-mini,34,34,True,1752,6.304,5,4,0,0,
gsm8k,gsm8k_0035,code_override,gpt-4o-mini,38.00,38,True,1851,7.136,4,4,0,0,
gsm8k,gsm8k_0036,code_override,gpt-4o-mini,320,320,True,2279,9.278,6,5,1,1,
gsm8k,gsm8k_0037,code_override,gpt-4o-mini,50,50,True,1398,4.996,3,3,0,0,
gsm8k,gsm8k_0038,code_override,gpt-4o-mini,50,50,True,1515,5.481,3,3,1,1,
gsm8k,gsm8k_0039,code_override,gpt-4o-mini,84,84,True,1420,6.084,4,3,0,0,
gsm8k,gsm8k_0040,code_override,gpt-4o-mini,50,50,True,2825,10.909,9,6,3,3,
gsm8k,gsm8k_0041,code_override,gpt-4o-mini,8000,8000,True,1476,5.758,3,3,3,3,
gsm8k,gsm8k_0042,code_override,gpt-4o-mini,280,280,True,1071,3.542,3,2,0,0,
gsm8k,gsm8k_0043,code_override,gpt-4o-mini,30,30,True,988,3.643,2,2,0,0,
gsm8k,gsm8k_0044,code_override,gpt-4o-mini,176,192,False,2060,7.889,5,5,0,0,
gsm8k,gsm8k_0045,code_override,gpt-4o-mini,34,276,False,1823,6.358,4,4,1,1,
gsm8k,gsm8k_0046,code_override,gpt-4o-mini,32,32,True,2508,11.044,6,6,0,0,
gsm8k,gsm8k_0047,code_override,gpt-4o-mini,25.0,25,True,2108,8.378,5,5,0,0,
gsm8k,gsm8k_0048,code_override,gpt-4o-mini,10.0,10,True,1047,3.56,2,2,0,0,
gsm8k,gsm8k_0049,code_override,gpt-4o-mini,,84,False,0,0.0,0,0,0,0,"1 validation error for ReasoningChain
  Invalid JSON: EOF while parsing a value at line 18 column 1862 [type=json_invalid, input_value='{\n  ""steps"": [\n    {\n...                       ', input_type=str]
    For further information visit https://errors.pydantic.dev/2.11/v/json_invalid"
gsm8k,gsm8k_0050,code_override,gpt-4o-mini,147,147,True,1717,6.315,4,4,0,0,
gsm8k,gsm8k_0051,code_override,gpt-4o-mini,25,25,True,1602,7.451,3,3,0,0,
gsm8k,gsm8k_0052,code_override,gpt-4o-mini,1800,1800,True,1562,5.3,3,3,1,1,
gsm8k,gsm8k_0053,code_override,gpt-4o-mini,20,20,True,1535,5.676,3,3,0,0,
gsm8k,gsm8k_0054,code_override,gpt-4o-mini,140,140,True,996,3.692,2,2,0,0,
gsm8k,gsm8k_0055,code_override,gpt-4o-mini,36,36,True,1627,5.996,3,3,1,1,
gsm8k,gsm8k_0056,code_override,gpt-4o-mini,1.0,1,True,2370,10.803,6,6,0,0,
gsm8k,gsm8k_0057,code_override,gpt-4o-mini,4,1,False,1887,7.393,4,4,1,1,
gsm8k,gsm8k_0058,code_override,gpt-4o-mini,50,50,True,1799,7.586,4,4,0,0,
gsm8k,gsm8k_0059,code_override,gpt-4o-mini,860,860,True,1494,5.775,3,3,0,0,
gsm8k,gsm8k_0060,code_override,gpt-4o-mini,60.0,60,True,1749,6.018,3,3,1,1,
gsm8k,gsm8k_0061,code_override,gpt-4o-mini,23,23,True,2953,11.825,6,6,2,2,
gsm8k,gsm8k_0062,code_override,gpt-4o-mini,350.0,350,True,1735,6.21,4,4,0,0,
gsm8k,gsm8k_0063,code_override,gpt-4o-mini,100,100,True,2657,10.54,6,6,3,3,
gsm8k,gsm8k_0064,code_override,gpt-4o-mini,133.0,133,True,923,3.598,2,2,0,0,
gsm8k,gsm8k_0065,code_override,gpt-4o-mini,112,112,True,2163,7.945,5,5,0,0,
gsm8k,gsm8k_0066,code_override,gpt-4o-mini,10,13,False,1203,4.416,3,2,1,1,
gsm8k,gsm8k_0067,code_override,gpt-4o-mini,130,130,True,1705,6.23,4,4,0,0,
gsm8k,gsm8k_0068,code_override,gpt-4o-mini,2125,2125,True,1414,4.994,3,3,0,0,
gsm8k,gsm8k_0069,code_override,gpt-4o-mini,7,7,True,1824,7.054,7,4,0,0,
gsm8k,gsm8k_0070,code_override,gpt-4o-mini,120,120,True,1437,7.486,4,3,0,0,
gsm8k,gsm8k_0071,code_override,gpt-4o-mini,8,8,True,1577,6.953,6,3,0,0,
gsm8k,gsm8k_0072,code_override,gpt-4o-mini,144,144,True,3229,12.011,7,7,3,3,
gsm8k,gsm8k_0073,code_override,gpt-4o-mini,6,6,True,1023,3.792,2,2,0,0,
gsm8k,gsm8k_0074,code_override,gpt-4o-mini,450,450,True,1021,3.683,3,2,0,0,
gsm8k,gsm8k_0075,code_override,gpt-4o-mini,5400,4400,False,3303,12.62,8,8,1,1,
gsm8k,gsm8k_0076,code_override,gpt-4o-mini,450.00,450,True,1936,7.722,4,4,1,1,
gsm8k,gsm8k_0077,code_override,gpt-4o-mini,64.0,64,True,1720,6.595,3,3,1,1,
gsm8k,gsm8k_0078,code_override,gpt-4o-mini,1.5,27,False,2399,8.952,5,5,1,1,
gsm8k,gsm8k_0079,code_override,gpt-4o-mini,112,112,True,1359,5.534,3,3,0,0,
gsm8k,gsm8k_0080,code_override,gpt-4o-mini,32,32,True,1128,3.985,2,2,0,0,
gsm8k,gsm8k_0081,code_override,gpt-4o-mini,36,6,False,1660,5.998,3,3,2,2,
gsm8k,gsm8k_0082,code_override,gpt-4o-mini,4,4,True,1075,4.335,2,2,0,0,
gsm8k,gsm8k_0083,code_override,gpt-4o-mini,79.0,79,True,1363,4.748,3,3,0,0,
gsm8k,gsm8k_0084,code_override,gpt-4o-mini,35,35,True,1391,5.019,4,3,0,0,
gsm8k,gsm8k_0085,code_override,gpt-4o-mini,100,100,True,1388,4.897,3,3,1,1,
gsm8k,gsm8k_0086,code_override,gpt-4o-mini,40,40,True,1800,6.534,4,4,2,2,
gsm8k,gsm8k_0087,code_override,gpt-4o-mini,30,30,True,1424,5.317,4,3,0,0,
gsm8k,gsm8k_0088,code_override,gpt-4o-mini,170,170,True,2614,9.355,6,6,4,4,
gsm8k,gsm8k_0089,code_override,gpt-4o-mini,29,29,True,1506,5.489,3,3,1,1,
gsm8k,gsm8k_0090,code_override,gpt-4o-mini,5,5,True,1074,3.574,2,2,0,0,
gsm8k,gsm8k_0091,code_override,gpt-4o-mini,12,12,True,2492,10.96,6,5,2,2,
gsm8k,gsm8k_0092,code_override,gpt-4o-mini,310,310,True,2521,11.006,9,6,0,0,
gsm8k,gsm8k_0093,code_override,gpt-4o-mini,230,230,True,1857,7.126,4,4,1,1,
gsm8k,gsm8k_0094,code_override,gpt-4o-mini,650,650,True,1388,5.161,3,3,0,0,
gsm8k,gsm8k_0095,code_override,gpt-4o-mini,75,75,True,1530,5.691,4,3,1,1,
gsm8k,gsm8k_0096,code_override,gpt-4o-mini,7.0,7,True,2083,8.823,5,5,0,0,
gsm8k,gsm8k_0097,code_override,gpt-4o-mini,1600,1600,True,2443,9.695,5,4,1,1,
gsm8k,gsm8k_0098,code_override,gpt-4o-mini,90,90,True,2457,9.545,5,5,3,3,
gsm8k,gsm8k_0099,code_override,gpt-4o-mini,18,18,True,1119,4.441,2,2,0,0,
math,math_0000,decompose_only,gpt-4o-mini,3,\frac83,False,1524,11.184,13,0,0,0,
math,math_0001,decompose_only,gpt-4o-mini,8,8,True,418,1.914,2,0,0,0,
math,math_0002,decompose_only,gpt-4o-mini,-256,-256,True,830,4.352,5,0,0,0,
math,math_0003,decompose_only,gpt-4o-mini,3,1+2\sqrt{3},False,1609,11.932,10,0,0,0,
math,math_0004,decompose_only,gpt-4o-mini,0.5,\frac{1}{2},False,322,1.662,1,0,0,0,
math,math_0005,decompose_only,gpt-4o-mini,64,\frac{49}{64},False,571,3.025,3,0,0,0,
math,math_0006,decompose_only,gpt-4o-mini,9,8,False,1172,10.32,11,0,0,0,
math,math_0007,decompose_only,gpt-4o-mini,2,"(2,-1,2)",False,724,4.707,6,0,0,0,
math,math_0008,decompose_only,gpt-4o-mini,0,0,True,678,4.371,3,0,0,0,
math,math_0009,decompose_only,gpt-4o-mini,6,"\left( 8 \sqrt{2}, \frac{\pi}{4}, \frac{\pi}{6} \right)",False,606,2.902,3,0,0,0,
math,math_0010,decompose_only,gpt-4o-mini,126,35,False,1528,10.959,10,0,0,0,
math,math_0011,decompose_only,gpt-4o-mini,3,3,True,1210,8.191,10,0,0,0,
math,math_0012,decompose_only,gpt-4o-mini,12,12,True,691,3.89,4,0,0,0,
math,math_0013,decompose_only,gpt-4o-mini,6,6,True,552,3.418,5,0,0,0,
math,math_0014,decompose_only,gpt-4o-mini,14,16,False,1390,10.509,11,0,0,0,
math,math_0015,decompose_only,gpt-4o-mini,216,216,True,535,3.685,3,0,0,0,
math,math_0016,decompose_only,gpt-4o-mini,36,\frac{1}{36},False,483,3.108,3,0,0,0,
math,math_0017,decompose_only,gpt-4o-mini,6,\frac{9}{2},False,1296,9.442,7,0,0,0,
math,math_0018,decompose_only,gpt-4o-mini,12,12,True,426,1.852,2,0,0,0,
math,math_0019,decompose_only,gpt-4o-mini,1,\begin{pmatrix} -1/3 \\ 2/3 \\ 5/3 \end{pmatrix},False,1280,7.583,6,0,0,0,
math,math_0020,decompose_only,gpt-4o-mini,2,\frac{1}{2},False,873,5.662,7,0,0,0,
math,math_0021,decompose_only,gpt-4o-mini,5,"(3,2,4)",False,1277,8.501,8,0,0,0,
math,math_0022,decompose_only,gpt-4o-mini,Tuesday,\text{Tuesday},True,438,2.159,2,0,0,0,
math,math_0023,decompose_only,gpt-4o-mini,8,8,True,613,3.824,3,0,0,0,
math,math_0024,decompose_only,gpt-4o-mini,121,\frac{36}{121},False,754,4.173,6,0,0,0,
math,math_0025,decompose_only,gpt-4o-mini,0.5,\frac{1}{9},False,901,5.037,6,0,0,0,
math,math_0026,decompose_only,gpt-4o-mini,5,18,False,884,4.99,6,0,0,0,
math,math_0027,decompose_only,gpt-4o-mini,3.5,\frac{7}{2},False,676,3.675,5,0,0,0,
math,math_0028,decompose_only,gpt-4o-mini,3003,3003,True,790,4.817,3,0,0,0,
math,math_0029,decompose_only,gpt-4o-mini,3,3,True,782,5.254,6,0,0,0,
math,math_0030,decompose_only,gpt-4o-mini,41,x^2-10x+41,False,786,5.082,6,0,0,0,
math,math_0031,decompose_only,gpt-4o-mini,7,"\{-1\} \cup [0,7)",False,1096,7.69,7,0,0,0,
math,math_0032,decompose_only,gpt-4o-mini,12,\frac{7}{12},False,758,4.033,7,0,0,0,
math,math_0033,decompose_only,gpt-4o-mini,4,4,True,1098,7.19,8,0,0,0,
math,math_0034,decompose_only,gpt-4o-mini,1,1+\sqrt5,False,1788,11.399,12,0,0,0,
math,math_0035,decompose_only,gpt-4o-mini,-42,-42,True,644,3.132,4,0,0,0,
math,math_0036,decompose_only,gpt-4o-mini,4,4,True,613,3.103,4,0,0,0,
math,math_0037,decompose_only,gpt-4o-mini,5555,5636,False,587,4.142,3,0,0,0,
math,math_0038,decompose_only,gpt-4o-mini,-2,-2,True,1026,4.775,5,0,0,0,
math,math_0039,decompose_only,gpt-4o-mini,50,250,False,860,5.94,7,0,0,0,
math,math_0040,decompose_only,gpt-4o-mini,6,6,True,506,2.048,2,0,0,0,
math,math_0041,decompose_only,gpt-4o-mini,-1,-1,True,574,3.368,4,0,0,0,
math,math_0042,decompose_only,gpt-4o-mini,-4,"-4,-2,-1,1,2,4",False,491,3.083,2,0,0,0,
math,math_0043,decompose_only,gpt-4o-mini,-4,-4,True,926,6.569,7,0,0,0,
math,math_0044,decompose_only,gpt-4o-mini,7.5,\$7.50,True,507,2.547,3,0,0,0,
math,math_0045,decompose_only,gpt-4o-mini,6,6,True,638,3.377,4,0,0,0,
math,math_0046,decompose_only,gpt-4o-mini,1.5,\frac{3}{2},False,1135,7.167,11,0,0,0,
math,math_0047,decompose_only,gpt-4o-mini,,7,False,0,0.0,0,0,0,0,"1 validation error for ReasoningChain
  Invalid JSON: EOF while parsing a string at line 30 column 3223 [type=json_invalid, input_value='{\n  ""steps"": [\n    {\n...- 15(40^2) + 6 = 120000', input_type=str]
    For further information visit https://errors.pydantic.dev/2.11/v/json_invalid"
math,math_0048,decompose_only,gpt-4o-mini,1,1,True,643,3.467,3,0,0,0,
math,math_0049,decompose_only,gpt-4o-mini,E,\text{(E)},False,1084,7.489,9,0,0,0,
math,math_0050,decompose_only,gpt-4o-mini,-188,7,False,1340,9.334,10,0,0,0,
math,math_0051,decompose_only,gpt-4o-mini,65,\sqrt{65},False,680,4.019,5,0,0,0,
math,math_0052,decompose_only,gpt-4o-mini,11,11,True,507,2.043,2,0,0,0,
math,math_0053,decompose_only,gpt-4o-mini,105,105,True,856,5.042,7,0,0,0,
math,math_0054,decompose_only,gpt-4o-mini,4,"-4, 4",False,587,2.911,5,0,0,0,
math,math_0055,decompose_only,gpt-4o-mini,-3,-3,True,1451,3.785,5,0,0,0,
math,math_0056,decompose_only,gpt-4o-mini,9,9,True,1108,5.939,6,0,0,0,
math,math_0057,decompose_only,gpt-4o-mini,42,42,True,1122,6.657,10,0,0,0,
math,math_0058,decompose_only,gpt-4o-mini,150,150,True,604,3.275,4,0,0,0,
math,math_0059,decompose_only,gpt-4o-mini,3,\frac{\sqrt3}{2},False,1054,5.895,6,0,0,0,
math,math_0060,decompose_only,gpt-4o-mini,1,1,True,485,2.402,3,0,0,0,
math,math_0061,decompose_only,gpt-4o-mini,15,235,False,1027,6.971,5,0,0,0,
math,math_0062,decompose_only,gpt-4o-mini,9,\sqrt5,False,1408,8.371,12,0,0,0,
math,math_0063,decompose_only,gpt-4o-mini,10,19,False,763,4.141,5,0,0,0,
math,math_0064,decompose_only,gpt-4o-mini,7,\frac{3}{7},False,972,6.524,8,0,0,0,
math,math_0065,decompose_only,gpt-4o-mini,36,\frac{11}{36},False,635,3.803,5,0,0,0,
math,math_0066,decompose_only,gpt-4o-mini,625,-375 + 500i,False,1338,8.621,9,0,0,0,
math,math_0067,decompose_only,gpt-4o-mini,3,561,False,1325,7.154,12,0,0,0,
math,math_0068,decompose_only,gpt-4o-mini,120,30,False,616,3.489,3,0,0,0,
math,math_0069,decompose_only,gpt-4o-mini,1000,1000,True,999,6.44,9,0,0,0,
math,math_0070,decompose_only,gpt-4o-mini,4,4,True,568,3.053,4,0,0,0,
math,math_0071,decompose_only,gpt-4o-mini,144,144,True,852,3.996,5,0,0,0,
math,math_0072,decompose_only,gpt-4o-mini,4,4,True,1398,9.184,10,0,0,0,
math,math_0073,decompose_only,gpt-4o-mini,3,9,False,563,3.512,4,0,0,0,
math,math_0074,decompose_only,gpt-4o-mini,3,3,True,595,1.829,3,0,0,0,
math,math_0075,decompose_only,gpt-4o-mini,126,126,True,886,4.723,5,0,0,0,
math,math_0076,decompose_only,gpt-4o-mini,1,1,True,507,2.15,3,0,0,0,
math,math_0077,decompose_only,gpt-4o-mini,32,32,True,653,2.978,5,0,0,0,
math,math_0078,decompose_only,gpt-4o-mini,0,6,False,869,5.273,6,0,0,0,
math,math_0079,decompose_only,gpt-4o-mini,90,105^\circ,False,1125,7.807,8,0,0,0,
math,math_0080,decompose_only,gpt-4o-mini,4,\frac{3}{16},False,848,2.885,4,0,0,0,
math,math_0081,decompose_only,gpt-4o-mini,-6903,10879,False,995,5.838,8,0,0,0,
math,math_0082,decompose_only,gpt-4o-mini,1,\frac{1}{3},False,1039,7.688,7,0,0,0,
math,math_0083,decompose_only,gpt-4o-mini,140,55,False,712,2.007,3,0,0,0,
math,math_0084,decompose_only,gpt-4o-mini,5,5,True,670,3.618,4,0,0,0,
math,math_0085,decompose_only,gpt-4o-mini,-256192,384,False,1110,6.917,7,0,0,0,
math,math_0086,decompose_only,gpt-4o-mini,13,13,True,1041,7.131,9,0,0,0,
math,math_0087,decompose_only,gpt-4o-mini,1,"[-3,-2] \cup [0,1]",False,1197,9.096,9,0,0,0,
math,math_0088,decompose_only,gpt-4o-mini,12,6,False,983,5.812,9,0,0,0,
math,math_0089,decompose_only,gpt-4o-mini,1,\tfrac{3}{2},False,1039,7.363,8,0,0,0,
